latitude,longitude,host_since,amenities,reviews_per_month,number_of_reviews,host_verifications,host_total_listings_count,accommodates,review_scores_rating,minimum_nights,bathrooms_text,host_is_superhost,price
52.37403,4.88969,2019,12,2.99,48,5,2,2,4.81,1,1.0,0,130.0
52.32727,4.94662,2013,33,3.49,165,6,2,2,4.88,3,1.0,1,75.0
52.37694,4.89747,2021,7,2.0,2,2,6,2,4.0,1,1.0,0,91.0
52.35304,4.88015,2015,24,0.28,8,8,1,4,5.0,4,1.0,0,250.0
52.35431,4.99841,2013,32,0.22,7,7,1,4,4.86,3,2.0,0,195.0
52.34336,4.90479,2013,37,4.49,421,9,5,2,4.74,2,1.0,1,97.0
52.36161,4.99111,2015,46,0.98,59,4,2,4,4.9,2,1.5,1,72.0
52.34737,4.86899,2015,34,0.49,8,4,0,2,5.0,7,1.5,0,140.0
52.37114,4.90139,2018,20,11.53,68,7,3,2,4.75,1,1.0,0,40.0
52.35655,4.88651,2014,42,0.0,0,5,1,2,0.0,21,1.0,0,70.0
52.35707,4.92563,2013,26,0.27,7,9,1,4,5.0,3,1.5,0,350.0
52.36174,4.93661,2014,38,0.46,30,6,1,4,4.9,4,1.0,0,133.0
52.3748,4.83992,2015,19,0.25,13,3,2,2,4.77,2,1.0,0,121.0
52.37647,4.87705,2013,13,0.03,1,3,1,10,5.0,5,2.0,0,400.0
52.36386,4.87204,2014,37,0.6,17,7,1,4,4.94,2,1.5,1,222.0
52.36662,4.87476,2017,17,2.0,2,1,0,2,5.0,4,1.5,0,143.0
52.35728,4.93247,2018,46,0.2,8,8,1,4,4.88,3,3.0,0,314.0
52.35249,4.94138,2012,32,0.04,2,10,1,4,5.0,4,1.0,0,249.0
52.39735,4.91458,2013,35,0.0,0,4,0,3,0.0,3,1.0,0,150.0
52.37532,4.88951,2017,14,1.63,13,8,1,4,4.54,2,1.0,0,275.0
52.36378,4.866,2013,30,0.6,28,8,3,4,4.89,3,1.5,0,350.0
52.36975,4.92527,2014,9,0.18,11,6,1,2,4.83,3,1.0,0,95.0
52.34255,4.80578,2012,19,0.41,38,4,1,1,4.81,3,1.5,0,60.0
52.35893,4.89561,2016,10,0.0,0,7,1,4,0.0,5,2.0,0,200.0
52.36556,4.87667,2014,16,0.37,11,6,14,2,4.82,2,1.5,1,125.0
52.36626,4.8658,2013,28,2.89,163,7,1,2,4.93,2,1.5,1,125.0
52.38423,4.91738,2016,17,2.86,145,8,3,2,4.61,2,1.5,1,52.0
52.3693,4.92652,2016,29,0.31,20,6,0,4,4.8,2,1.0,0,75.0
52.31774,4.94647,2013,32,4.16,408,8,1,4,4.69,1,1.0,1,46.0
52.36212,4.90231,2009,28,0.81,4,4,1,2,5.0,4,1.0,0,95.0
52.38163,4.87994,2014,40,3.41,149,10,1,2,4.98,2,1.0,1,85.0
52.34269,4.87192,2015,44,3.77,293,4,2,2,4.97,2,1.0,1,98.0
52.36609,4.87203,2019,10,0.05,1,8,1,4,5.0,1,1.0,0,273.0
52.38553,4.90932,2017,23,0.89,51,8,3,2,4.55,1,1.0,0,110.0
52.3405,4.84837,2020,36,0.0,0,2,0,3,0.0,4,2.0,0,350.0
52.38101,4.87982,2016,22,1.89,114,6,2,2,4.67,3,1.0,0,114.0
52.35471,4.89586,2016,16,0.65,38,3,3,1,4.79,4,1.0,1,41.0
52.3789,4.87492,2014,28,0.69,27,4,1,2,4.96,4,1.5,0,101.0
52.36007,4.90727,2017,42,0.73,6,3,0,2,4.67,2,1.0,0,115.0
52.37816,4.89427,2021,14,22.33,163,2,8,2,4.61,1,1.0,0,92.0
52.35922,4.92579,2015,34,0.15,2,4,0,2,5.0,4,1.0,0,98.0
52.385,4.85014,2017,16,0.09,2,8,0,2,5.0,2,1.0,0,102.0
52.3881,4.91438,2019,7,0.0,0,2,0,2,0.0,1,1.0,0,88.0
52.36728,4.85926,2013,16,0.96,98,7,1,6,4.73,1,2.0,0,343.0
52.37294,4.95167,2014,28,7.22,616,4,1,2,4.93,1,1.0,1,69.0
52.34345,4.83747,2017,11,0.19,1,2,0,3,5.0,3,1.0,0,30.0
52.38432,4.87742,2015,35,0.74,56,4,1,2,4.93,5,1.5,1,249.0
52.36639,4.8993,2018,31,3.93,169,6,1,4,4.82,1,1.0,0,214.0
52.38405,4.90738,2015,28,4.27,346,7,1,4,4.91,2,1.0,1,160.0
52.3793,4.8933,2020,13,0.49,8,5,2,2,4.63,1,1.0,1,100.0
52.36917,4.92144,2016,27,0.92,23,6,1,2,5.0,3,1.0,0,149.0
52.33318,4.87411,2014,45,0.2,8,5,1,4,4.88,5,1.5,0,250.0
52.32237,4.86024,2012,54,0.3,16,4,1,4,4.94,6,3.5,0,240.0
52.38789,4.88825,2014,31,0.41,23,5,1,4,5.0,5,1.5,0,275.0
52.36775,4.89092,2010,20,4.63,370,6,2,2,4.88,2,1.0,1,75.0
52.37247,4.85278,2015,29,0.21,5,5,0,2,4.6,2,1.0,0,125.0
52.37674,4.89224,2014,32,1.8,165,4,2,2,4.84,2,1.5,0,90.0
52.37168,4.91471,2010,34,0.6,41,7,1,4,4.7,3,1.5,0,240.0
52.3682,4.86603,2013,16,0.73,55,4,1,4,4.94,2,3.0,0,150.0
52.37222,4.86226,2014,10,0.02,1,3,1,2,4.0,1,1.0,0,75.0
52.38382,4.89268,2020,16,0.88,15,7,9,3,4.6,3,1.5,0,116.0
52.38315,4.84077,2015,43,0.44,34,4,1,3,4.82,2,1.5,1,71.0
52.36479,4.91093,2013,23,0.06,1,5,2,4,5.0,2,2.0,0,486.0
52.34746,4.87559,2012,19,4.58,471,7,2,2,4.43,1,1.5,0,62.0
52.36009,4.86437,2014,21,0.81,59,8,1,4,4.86,3,1.5,1,70.0
52.39128,4.93562,2018,13,0.12,5,2,2,1,5.0,1,1.0,0,70.0
52.37036,4.85032,2016,50,0.38,11,7,2,2,5.0,3,1.0,0,124.0
52.3549,4.87937,2012,25,0.57,24,9,1,4,4.95,2,1.5,0,325.0
52.34053,4.92,2016,47,0.2,6,7,1,6,5.0,3,2.5,0,499.0
52.34879,4.80863,2017,19,0.06,2,3,5,1,5.0,1,1.0,0,350.0
52.36286,4.90576,2017,26,0.48,21,7,1,2,4.95,6,1.0,1,157.0
52.35557,4.9016,2016,13,0.25,12,5,1,2,4.92,3,1.0,0,120.0
52.365269,4.87544,2015,32,8.57,10,7,0,4,5.0,2,1.5,0,78.0
52.37264,4.90431,2014,47,0.21,11,8,2,4,4.73,3,1.5,0,155.0
52.36338,4.88307,2014,40,6.29,280,8,5,2,4.95,1,1.5,1,74.0
52.35712,5.00094,2018,45,3.72,14,1,1,4,4.93,4,2.5,0,109.0
52.35201,4.85392,2016,13,0.69,21,6,1,2,4.81,2,1.0,0,100.0
52.36086,4.89328,2019,19,0.39,12,2,1,4,4.67,2,1.0,0,201.0
52.41251,4.95456,2017,32,1.39,40,8,1,4,4.98,2,1.0,1,92.0
52.36261,4.85446,2016,5,0.49,2,5,0,2,5.0,7,1.0,0,100.0
52.37034,4.90688,2014,52,0.41,21,6,5,2,4.74,2,1.0,1,120.0
52.35843,4.91181,2013,27,0.67,36,3,1,2,4.94,6,1.0,1,99.0
52.35581,4.88331,2019,32,1.09,26,5,5,4,3.96,1,1.0,0,185.0
52.36537,4.82862,2016,44,3.08,191,8,1,2,4.75,3,1.5,1,89.0
52.3594,4.89286,2012,15,0.16,6,6,3,2,5.0,2,1.0,0,140.0
52.34375,4.9068,2021,33,0.0,0,1,0,3,0.0,5,1.0,0,60.0
52.34137,4.91695,2017,18,1.86,93,6,1,2,4.88,2,1.0,1,95.0
52.36665,4.87422,2016,26,0.68,15,4,0,2,4.87,3,1.0,0,152.0
52.37575,4.84523,2020,43,0.29,2,7,9,4,4.5,1,1.0,0,163.0
52.4006,4.91977,2015,38,3.21,73,9,0,2,4.77,1,1.0,0,45.0
52.35574,4.88467,2014,24,3.71,11,3,0,4,5.0,2,1.0,0,199.0
52.37994,4.8758,2017,26,0.97,46,8,0,4,4.93,2,1.0,0,150.0
52.3634,4.97832,2013,11,0.01,1,4,1,6,5.0,4,2.0,0,207.0
52.36008,4.80485,2021,14,30.36,167,2,0,2,4.74,1,1.0,0,69.0
52.37811,4.89196,2013,31,0.54,29,3,1,2,4.93,6,1.0,0,140.0
52.3742,4.90401,2012,45,1.14,110,4,1,2,4.94,3,1.5,1,280.0
52.3838,4.83647,2013,14,0.31,20,4,1,4,4.7,7,2.0,0,199.0
52.39475,4.90347,2018,30,2.0,2,1,5,2,3.0,1,1.0,0,190.0
52.359,4.82414,2013,26,0.26,7,4,2,4,5.0,2,1.5,0,185.0
52.3881,4.91438,2019,7,0.0,0,2,0,2,0.0,1,1.0,0,163.0
52.3737,4.92581,2012,27,0.84,84,5,1,2,4.73,14,1.5,0,120.0
52.35625,4.82933,2013,17,0.35,24,4,2,2,4.83,2,1.5,0,49.0
52.37696,4.85515,2012,25,6.04,31,8,1,4,4.94,3,1.0,0,261.0
52.35987,4.80488,2021,14,8.28,45,2,0,3,4.51,1,1.0,0,100.0
52.37045,4.87908,2019,20,0.0,0,5,9,3,0.0,1,1.0,0,209.0
52.37012,4.8806,2016,14,2.22,120,7,8,3,4.58,2,1.0,0,131.0
52.36402,4.88912,2020,33,0.0,0,2,0,4,0.0,3,1.5,0,253.0
52.36674,4.86153,2015,15,0.38,15,6,1,4,4.93,2,1.0,0,247.0
52.37611,4.82074,2011,17,0.26,1,5,1,5,5.0,2,1.0,0,85.0
52.36667,4.90926,2018,53,3.59,128,6,1,4,4.91,2,1.0,1,230.0
52.34397,4.86377,2021,18,0.43,2,1,1,2,5.0,4,1.0,0,140.0
52.3649,4.88066,2018,21,1.13,36,7,22,4,4.14,7,1.5,0,75.0
52.38709,4.94486,2015,17,0.2,13,4,1,4,4.82,3,1.0,0,150.0
52.29165,4.99316,2012,21,0.57,37,3,1,2,4.76,2,1.0,0,55.0
52.35937,4.88192,2020,17,0.84,12,5,2,2,4.08,1,1.0,0,96.0
52.33917,4.89633,2013,17,0.27,22,4,1,6,4.74,4,1.0,0,299.0
52.39674,4.90495,2018,29,0.0,0,1,5,4,0.0,1,1.0,0,309.0
52.41868,4.90114,2013,38,0.23,11,3,1,4,5.0,3,1.5,0,181.0
52.3571,4.89136,2019,48,2.12,14,7,1,2,5.0,1,1.0,0,99.0
52.37275,4.86335,2014,12,4.14,8,6,0,4,4.88,3,1.5,0,350.0
52.35326,4.90668,2013,32,0.42,38,3,1,4,4.95,3,2.5,0,200.0
52.37104,4.87713,2012,34,0.72,83,6,2,2,4.75,5,1.0,0,220.0
52.37385,4.88359,2014,50,0.14,12,4,1,4,5.0,7,2.0,0,338.0
52.39319,4.9435,2013,12,1.05,97,4,1,1,4.81,4,1.0,0,59.0
52.36478,4.88033,2018,22,1.17,45,7,22,4,4.5,7,2.5,0,379.0
52.37796,4.89173,2011,25,6.43,456,8,247,2,4.89,1,1.0,0,116.0
52.3758,4.84539,2020,39,14.88,126,7,9,6,4.74,1,2.0,0,187.0
52.33797,4.86804,2012,18,0.33,15,7,6,2,4.8,3,1.5,0,166.0
52.38727,4.87643,2019,8,4.15,72,6,8,2,4.79,1,1.0,1,89.0
52.40844,4.93065,2019,31,0.22,6,2,1,4,5.0,2,1.0,0,135.0
52.41151,4.9218,2018,15,0.23,1,7,0,4,5.0,2,1.0,0,130.0
52.40046,4.89279,2016,29,0.29,9,8,1,16,4.29,2,3.0,0,725.0
52.33589,4.85031,2011,32,0.04,1,5,0,2,5.0,2,1.0,0,220.0
52.36478,4.87617,2016,32,0.14,7,4,2,3,4.67,7,1.0,0,170.0
52.37668,4.95503,2016,36,1.81,95,5,1,2,4.88,3,1.0,1,91.0
52.36563,4.88484,2013,19,0.88,45,5,1,2,4.73,3,1.0,0,120.0
52.35594,4.844,2012,23,0.07,2,5,1,2,5.0,8,1.0,0,129.0
52.36177,4.82744,2012,26,0.14,6,4,1,6,4.83,5,2.5,0,100.0
52.35591,4.91813,2015,19,0.3,1,6,1,4,5.0,2,1.5,0,175.0
52.36607,4.8748,2015,26,0.34,13,4,1,4,4.92,4,2.0,0,275.0
52.29132,4.96829,2014,25,1.38,71,5,3,2,4.34,3,2.0,0,66.0
52.36307,4.94322,2013,34,0.3,27,5,1,2,4.88,7,1.5,0,150.0
52.366253,4.934817,2019,19,3.37,91,7,2,2,4.7,1,1.0,0,57.0
52.35311,4.94076,2017,9,5.66,23,8,2,2,4.7,2,1.0,0,62.0
52.36722,4.89531,2020,8,1.7,8,7,0,2,4.63,3,1.0,0,61.0
52.35276,4.99552,2015,29,0.31,11,8,1,5,4.91,2,2.0,0,350.0
52.35246,4.88629,2017,25,0.25,6,6,0,2,4.67,3,1.5,0,186.0
52.3464,4.89778,2013,21,0.39,22,4,1,4,4.95,2,1.5,0,170.0
52.34361,4.89763,2014,48,4.23,305,8,1,4,4.8,1,1.5,1,115.0
52.3737,4.91075,2019,12,4.81,71,2,2,2,4.18,1,1.0,0,66.0
52.38364,4.88563,2013,33,0.5,41,4,18,6,4.63,7,2.0,1,175.0
52.36272,4.89931,2021,18,2.59,5,1,0,2,4.0,2,1.0,0,105.0
52.37182,4.94153,2014,52,0.55,32,6,1,4,4.75,2,1.0,0,150.0
52.33299,4.80352,2012,29,4.04,145,5,2,2,4.79,1,1.0,0,87.0
52.36647,4.85138,2013,24,0.3,27,4,1,4,4.77,5,1.0,0,180.0
52.33217,4.88236,2015,22,0.65,2,5,0,2,5.0,5,1.0,0,99.0
52.35339,4.93679,2012,39,0.44,17,5,1,4,5.0,3,1.5,0,165.0
52.36054,4.85407,2014,72,0.7,12,9,2,4,4.67,7,3.0,0,200.0
52.38104,4.88799,2014,21,0.89,69,6,4,4,4.82,3,1.5,1,320.0
52.361374,4.883171,2020,33,0.0,0,2,0,2,0.0,1,1.0,1,149.0
52.351,4.85453,2012,29,0.25,20,5,0,2,4.79,2,1.5,0,185.0
52.36486,4.9252,2015,31,0.38,22,4,1,2,4.9,5,1.5,0,149.0
52.37136,4.88205,2013,34,0.97,22,4,2,4,4.77,2,1.0,0,170.0
52.37277,4.85222,2015,11,0.25,7,4,0,1,5.0,1,1.0,0,125.0
52.36994,4.94538,2019,36,3.98,90,2,6,4,4.84,1,1.5,0,242.0
52.35536,4.93027,2016,36,1.42,41,9,0,2,4.85,2,1.0,1,81.0
52.34601,4.82935,2020,19,8.38,179,2,8,2,4.53,1,1.0,0,86.0
52.36926,4.87991,2018,43,3.84,182,3,7,2,4.69,2,1.5,0,113.0
52.35412,4.81285,2012,31,0.7,2,2,0,4,4.0,4,2.5,0,100.0
52.40797,4.92397,2016,21,0.25,8,5,1,4,5.0,3,1.5,0,150.0
52.37413,4.88038,2019,20,1.94,62,7,2,2,4.92,1,1.5,0,152.0
52.35435,4.99438,2014,19,0.56,20,6,2,2,5.0,3,1.5,0,80.0
52.35132,4.9134,2014,34,0.22,7,5,1,2,5.0,3,1.0,0,100.0
52.38284,4.89007,2012,25,0.8,85,9,2,4,4.61,4,1.0,0,156.0
52.38588,4.91381,2015,18,0.16,6,3,1,2,5.0,4,1.5,0,120.0
52.360081,4.89495,2016,39,0.57,31,3,1,3,4.76,2,1.0,0,160.0
52.35646,4.88986,2015,19,0.13,5,4,2,4,5.0,3,1.5,0,300.0
52.36873,4.88857,2014,36,0.07,1,8,1,2,5.0,3,1.5,0,180.0
52.36906,4.92839,2020,23,1.0,1,1,1,2,5.0,2,1.5,0,175.0
52.38846,4.91704,2019,8,1.0,1,5,0,3,5.0,2,1.0,0,120.0
52.36833,4.93082,2020,18,2.12,11,2,0,1,4.73,1,1.0,0,55.0
52.37427,4.90485,2013,27,0.49,34,8,0,2,4.71,5,1.0,0,220.0
52.37815,4.88604,2013,24,0.38,22,7,1,4,4.68,4,1.5,0,300.0
52.36486,4.86689,2016,24,0.76,3,2,0,2,4.67,1,1.0,0,75.0
52.38217,4.90775,2014,34,0.54,26,9,1,4,4.92,3,2.0,0,325.0
52.37179,4.84972,2016,25,1.32,88,8,2,4,4.47,2,1.5,0,85.0
52.38465,4.87481,2016,33,1.2,72,5,1,2,4.94,2,1.0,0,127.0
52.38962,4.87773,2014,36,0.58,28,4,1,4,4.68,2,1.5,0,149.0
52.37076,4.87758,2018,34,0.33,5,2,0,4,5.0,3,1.0,0,249.0
52.37682,4.77003,2016,15,0.99,53,8,1,4,4.85,2,1.5,0,83.0
52.36936,4.90588,2020,2,0.31,4,1,0,2,4.75,1,1.0,0,128.0
52.36523,4.88197,2019,46,2.41,61,5,3,2,4.48,1,1.0,0,66.0
52.35778,4.90932,2014,23,1.22,77,6,1,4,4.68,1,1.0,0,120.0
52.37463,4.83222,2015,38,1.93,7,3,2,3,4.83,2,1.5,0,150.0
52.37241,4.86122,2012,31,0.35,10,5,1,4,4.9,5,1.5,0,145.0
52.372,4.85019,2015,24,0.17,7,3,1,2,4.57,4,1.0,0,135.0
52.37636,4.84356,2020,48,11.49,108,7,9,6,4.63,1,1.0,0,183.0
52.35524,5.0049,2014,18,0.19,11,7,13,2,4.82,1,3.5,1,74.0
52.34257,4.86301,2015,15,0.0,0,2,1,2,0.0,3,1.0,0,150.0
52.35048,4.84918,2013,25,0.25,10,8,1,2,5.0,2,1.0,0,100.0
52.36406,4.93973,2013,15,2.41,225,6,1,1,4.88,4,1.0,1,61.0
52.38355,4.90951,2013,26,5.98,597,8,2,2,4.8,2,1.0,0,88.0
52.35661,4.8567,2015,40,6.97,534,5,1,2,4.76,2,1.0,0,57.0
52.36117,4.8616,2015,44,0.44,18,3,1,2,5.0,5,1.5,0,130.0
52.36786,4.87736,2016,34,1.49,7,3,0,4,5.0,4,1.0,0,250.0
52.38257,4.87373,2019,29,0.33,8,2,0,3,5.0,2,1.5,1,325.0
52.38116,4.88845,2014,30,1.45,117,4,1,2,4.82,5,1.5,1,250.0
52.35361,4.8858,2016,26,1.89,31,9,1,3,4.8,2,1.0,0,325.0
52.37023,4.88183,2016,27,2.51,39,5,0,2,5.0,1,1.0,1,149.0
52.36706,4.92487,2014,15,0.09,7,6,1,4,4.83,10,1.0,0,157.0
52.36688,4.87684,2010,21,0.72,67,6,1,2,4.87,4,1.0,0,100.0
52.38371,4.8743,2014,39,0.81,51,5,1,2,5.0,3,1.5,0,120.0
52.3736,4.88318,2014,35,1.68,48,5,1,4,4.96,2,1.5,1,231.0
52.37323,4.90794,2016,32,1.52,39,8,0,2,4.97,2,1.0,1,129.0
52.37819,4.89259,2015,24,0.08,5,5,1,2,5.0,2,1.0,0,150.0
52.36439,4.93306,2018,26,0.74,3,2,0,4,4.67,3,1.0,0,175.0
52.36526,4.94002,2017,14,0.19,1,3,1,2,5.0,10,1.5,0,140.0
52.35296,4.91147,2014,37,0.32,18,4,1,2,4.94,7,1.0,0,135.0
52.37869,4.88411,2015,46,1.0,1,7,0,4,5.0,2,1.5,0,349.0
52.38493,4.82131,2021,4,0.26,1,2,0,2,5.0,1,1.0,0,115.0
52.3567,4.85639,2011,37,3.01,173,7,1,1,4.82,2,1.5,0,79.0
52.38398,4.83717,2016,14,0.13,3,6,2,2,4.33,2,1.0,0,66.0
52.37497,4.88113,2016,19,4.74,9,5,0,2,5.0,3,1.5,0,130.0
52.333031,4.903041,2014,22,1.6,68,7,1,2,4.79,3,1.5,0,89.0
52.36382,4.87341,2016,38,0.78,3,2,0,4,5.0,3,2.0,0,180.0
52.37426,4.89926,2016,16,1.28,83,8,16,3,4.76,1,0.5,1,153.0
52.36324,4.85262,2012,40,2.37,103,9,2,2,4.63,2,1.5,1,86.0
52.36009,4.94519,2016,30,0.72,32,4,1,2,4.8,3,1.5,0,89.0
52.38684,4.88304,2014,44,4.55,266,7,1,3,4.85,2,1.5,1,86.0
52.35815,4.85627,2020,9,44.84,698,7,5,2,4.7,1,1.0,0,74.0
52.36076,4.92498,2020,41,1.42,6,7,1,6,5.0,4,2.0,0,421.0
52.35593,4.89208,2012,41,4.86,452,5,3,4,4.92,3,1.0,1,95.0
52.36679,4.86016,2011,46,0.31,27,9,1,4,4.85,4,2.5,0,400.0
52.35043,4.91578,2016,16,1.49,7,4,0,2,4.71,3,1.5,0,100.0
52.35419,4.90036,2013,19,0.96,47,6,1,2,4.98,2,1.0,1,150.0
52.35452,4.9283,2014,22,0.14,9,4,1,2,5.0,6,1.0,0,194.0
52.36015,4.928,2021,5,0.0,0,1,0,4,0.0,7,1.5,0,195.0
52.35775,4.88945,2021,41,0.14,1,3,0,4,4.0,7,1.5,0,198.0
52.379,4.84102,2013,17,0.3,5,6,1,2,5.0,2,1.0,0,119.0
52.35297,4.91858,2016,13,0.31,5,9,0,2,4.8,4,1.0,1,131.0
52.381615,4.877059,2012,16,3.96,353,8,1,2,4.79,3,1.5,1,71.0
52.35183,4.89873,2014,8,0.54,24,7,3,4,4.58,1001,1.0,0,121.0
52.3781,4.85682,2014,24,0.45,15,3,1,2,4.93,4,1.0,0,110.0
52.37032,4.8607,2019,11,1.17,20,7,0,3,4.75,2,1.0,0,80.0
52.38091,4.88837,2015,24,5.32,301,7,2,2,4.91,3,1.0,0,133.0
52.37278,4.87501,2016,21,1.39,5,7,8,3,3.4,3,1.0,0,120.0
52.36181,4.89755,2015,25,0.2,14,7,2,4,4.93,1,2.0,0,207.0
52.35363,4.8496,2018,58,0.08,3,5,1,3,5.0,5,1.5,0,140.0
52.35399,4.89756,2010,23,0.47,32,8,1,4,4.77,3,1.0,0,222.0
52.40872,4.90547,2015,47,1.04,60,8,3,4,4.88,2,1.0,0,100.0
52.36045,4.98039,2015,32,0.82,50,3,1,3,4.96,1,1.0,0,86.0
52.39731,4.88375,2015,2,0.3,1,5,2,2,5.0,2,0.0,0,100.0
52.30573,5.01471,2013,21,0.53,53,4,1,2,4.81,2,1.0,1,41.0
52.35526,4.93244,2018,34,0.19,3,1,1,2,4.67,13,1.0,0,140.0
52.38512,4.867,2014,40,0.18,1,4,2,2,5.0,3,2.0,1,126.0
52.34789,4.89176,2015,20,0.8,50,8,1,4,4.73,3,1.5,0,175.0
52.3732,4.97148,2017,16,0.37,15,8,1,2,4.73,1,1.0,0,80.0
52.38035,4.85353,2013,39,0.56,39,4,1,3,4.85,3,1.0,0,225.0
52.35503,4.87188,2018,8,1.71,2,2,2,2,5.0,5,1.0,0,100.0
52.36029,4.92508,2013,8,1.01,49,6,2,2,4.75,2,1.0,1,131.0
52.36312,4.89964,2019,15,0.36,10,2,1,2,4.9,3,1.5,0,135.0
52.37734,4.89083,2017,15,0.85,5,8,1,4,4.8,2,1.0,0,275.0
52.36766,4.94757,2019,31,1.34,29,2,6,2,4.76,1,1.0,0,201.0
52.37379,4.89689,2016,12,0.58,24,5,1,4,4.88,2,1.0,1,240.0
52.37124,4.87155,2014,26,0.28,25,5,1,2,4.76,2,1.0,0,165.0
52.37314,4.95031,2018,46,0.98,35,6,1,2,4.97,2,2.0,1,225.0
52.356327,4.889801,2021,39,3.33,15,2,0,2,4.53,3,1.5,0,81.0
52.36499,4.89304,2017,31,8.94,14,2,0,4,4.71,2,1.0,0,83.0
52.37532,4.94194,2015,18,0.39,25,3,1,4,4.78,2,1.0,0,299.0
52.38125,4.89007,2017,34,1.0,3,7,2,4,4.67,3,2.0,1,200.0
52.35098,4.8861,2014,30,0.49,33,6,1,2,4.81,7,1.0,0,153.0
52.37285,4.87399,2018,32,3.13,117,6,2,3,4.4,2,1.5,0,80.0
52.36645,4.85563,2013,16,0.0,0,4,2,2,0.0,7,1.0,0,155.0
52.35468,4.89332,2012,29,1.06,45,9,0,4,4.82,7,1.0,1,445.0
52.37395,4.96555,2018,28,0.39,14,5,1,4,4.79,3,1.0,0,200.0
52.37154,4.85939,2015,22,0.44,25,5,1,2,4.56,2,1.0,0,143.0
52.34965,4.89403,2013,22,0.92,66,6,5,2,4.97,2,1.0,1,79.0
52.37268,4.86566,2018,23,0.25,9,8,1,2,5.0,3,1.0,0,108.0
52.35161,4.89049,2015,15,0.45,15,7,1,2,4.87,7,1.0,0,94.0
52.38129,4.87611,2016,34,0.57,15,4,0,4,4.93,2,1.0,0,313.0
52.36385,4.87696,2016,18,0.24,16,3,1,2,5.0,3,1.0,0,149.0
52.3526,5.00533,2014,19,0.13,4,7,13,2,5.0,1,3.5,1,74.0
52.40063,4.90827,2013,49,1.14,5,7,1,4,5.0,2,1.5,0,250.0
52.37654,4.83751,2015,34,0.12,4,3,2,2,4.75,2,1.5,0,129.0
52.37806,4.87252,2015,53,0.64,45,4,1,2,4.87,3,1.5,0,195.0
52.35392,4.88282,2019,38,0.92,15,5,5,4,4.47,1,1.0,0,165.0
52.36919,4.89745,2012,9,3.26,216,7,0,2,4.7,3,1.0,1,80.0
52.355644,4.89889,2014,33,3.33,4,4,0,2,4.5,2,1.0,0,125.0
52.37426,4.89926,2016,20,1.11,17,8,16,2,4.88,1,0.5,1,93.0
52.39595,4.90528,2018,31,0.71,11,1,5,4,4.27,1,1.0,0,204.0
52.36495,4.93107,2012,42,0.35,14,4,1,2,4.92,3,1.0,0,217.0
52.371315,4.897337,2011,16,0.3,7,7,3,2,4.71,3,1.0,0,176.0
52.35755,4.86189,2021,43,0.61,3,2,0,4,4.33,2,1.0,0,164.0
52.36459,4.93512,2010,23,0.04,1,7,4,2,5.0,4,1.0,0,180.0
52.36881,4.87452,2017,17,0.0,0,8,8,2,0.0,2,1.0,0,92.0
52.41131,4.88744,2012,46,0.94,1,5,3,2,5.0,2,1.5,0,80.0
52.38758,4.88309,2011,12,1.47,65,9,1,2,4.78,3,1.0,1,120.0
52.35315,4.87256,2012,21,2.58,261,4,1,2,4.53,3,1.5,0,110.0
52.33566,4.88999,2013,48,0.64,40,7,7,4,4.9,1,2.5,0,156.0
52.34451,4.86411,2015,18,0.95,74,4,1,2,4.97,5,1.0,0,190.0
52.38034,4.85635,2021,27,2.41,7,1,0,2,5.0,2,1.5,0,110.0
52.36636,4.88131,2016,27,1.67,97,5,3,2,4.77,2,1.5,0,100.0
52.35165,4.91358,2014,51,0.99,66,4,2,4,4.77,2,1.0,1,161.0
52.38744,4.8892,2013,17,0.15,12,7,1,2,4.89,3,1.0,0,147.0
52.33677,4.93309,2017,26,0.0,0,4,0,2,0.0,2,1.0,0,71.0
52.36229,4.89544,2015,34,1.22,62,9,1,4,4.94,2,3.0,0,615.0
52.36334,4.88664,2014,30,1.1,17,9,3,3,4.75,1,1.0,0,242.0
52.3788,4.88539,2014,28,0.46,21,5,1,5,4.9,2,3.0,0,300.0
52.38399,4.89329,2015,13,0.89,58,4,1,4,4.9,5,1.0,0,100.0
52.35307,4.88131,2014,8,0.17,13,5,1,6,5.0,3,3.0,0,360.0
52.38822,4.9265,2016,45,2.77,13,2,0,2,5.0,1,1.0,1,145.0
52.36693,4.88522,2014,19,0.62,27,9,1,3,4.96,3,2.5,0,300.0
52.36943,4.85127,2019,41,0.0,0,5,0,2,0.0,6,1.0,0,99.0
52.37119,4.93788,2019,33,0.21,6,5,2,1,5.0,2,1.5,1,60.0
52.36739,4.89695,2014,15,0.0,0,3,0,3,0.0,3,1.0,0,124.0
52.40286,4.9295,2013,15,0.0,0,6,0,4,0.0,3,1.0,0,470.0
52.35813,4.90221,2021,22,6.67,8,7,1,2,4.38,1,1.0,0,51.0
52.37054,4.88865,2019,11,0.21,3,1,5,2,5.0,1,1.0,0,138.0
52.33928,4.94218,2014,29,0.33,9,8,1,2,4.56,5,1.0,0,80.0
52.3675,4.89571,2018,15,0.0,0,1,3,4,0.0,1,1.0,0,500.0
52.38027,4.84943,2019,27,0.24,7,7,1,4,5.0,3,1.0,0,299.0
52.35471,4.85546,2014,41,0.82,70,5,1,3,4.86,6,1.5,0,108.0
52.36214,4.99284,2015,21,0.86,19,4,0,2,4.79,2,1.5,0,115.0
